Date,Oil,Coal,Gas,Elec,GSCI,VIX,STOXX,AAA,BAA,Diff_BAA_AAA,ECB_Spot_3M,eua07,eua08,eua09,eua10,eua11,eua12,eua13,eua14,eua15,eua16,eua17,eua18,eua19,eua20,eua21,eua22,eua2007_vol1,eua2007_vol2,eua2007_out,eua2008_vol1,eua2008_vol2,eua2008_out,eua2009_vol1,eua2009_vol2,eua2009_out,eua2010_vol1,eua2010_vol2,eua2010_out,eua2011_vol1,eua2011_vol2,eua2011_out,eua2012_vol1,eua2012_vol2,eua2012_out,eua2013_vol1,eua2013_vol2,eua2013_out,eua2014_vol1,eua2014_vol2,eua2014_out,eua2015_vol1,eua2015_vol2,eua2015_out,eua2016_vol1,eua2016_vol2,eua2016_out,eua2017_vol1,eua2017_vol2,eua2017_out,eua2018_vol1,eua2018_vol2,eua2018_out,eua2019_vol1,eua2019_vol2,eua2019_out,eua2020_vol1,eua2020_vol2,eua2020_out,eua2021_vol1,eua2021_vol2,eua2021_out,eua2022_vol1,eua2022_vol2,eua2022_out
20071009,77.49,106.2,21.13,45.75,534.527,16.12,387.84,5.78,6.57,0.79,3.815911,0.07,21.65,22.23,22.83,23.45,24.1,,,,,,,,,,,,50,,2251,2251,66816,705,705,25185,575,575,10284,560,560,5893,495,495,13856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071010,78.6,108.2,21.453,45.85,541.321,16.67,388.23,5.77,6.56,0.79,3.812031,0.07,22.18,22.77,23.39,24.02,24.67,,,,,,,,,,,,295,,4091,4091,68672,105,105,25230,10,10,10284,95,95,5981,80,80,13936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071011,80.15,108,21.897,45.6,549.802,18.88,390.43,5.79,6.56,0.77,3.795595,0.07,22.36,22.92,23.53,24.16,24.8,,,,,,,,,,,,295,,2867,2867,68481,240,240,25445,625,625,10483,65,65,6029,80,80,13826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071012,80.55,107.75,21.733,45.75,550.7,17.73,390.63,5.77,6.57,0.8,3.833153,0.07,22.35,22.93,23.54,24.17,24.82,,,,,,,,,,,,86,,2425,2425,68719,235,235,25505,445,445,10703,150,150,6079,145,145,13866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071015,82.75,108.5,21.505,46.7,561.712,19.25,386.95,5.78,6.57,0.79,3.836334,0.07,22.6,23.18,23.7,24.32,24.95,,,,,,,,,,,,103,,2299,2299,69581,176,176,25634,565,565,11158,390,390,6278,285,285,13841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071016,84.16,110.5,22.118,46.75,566.122,20.02,384.03,5.78,6.58,0.8,3.838161,0.07,22.82,23.38,23.95,24.52,25.13,,,,,,,,,,,,570,,2751,2751,69951,410,410,25739,290,290,11273,80,80,6458,296,296,13951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071017,83.13,110.25,23.872,48.6,564.45,18.54,386.62,5.67,6.48,0.81,3.854539,0.07,23,23.52,24.1,24.68,25.46,,,,,,,,,,,,570,,2445,2445,70057,421,421,25974,200,200,11128,70,70,6413,304,304,13767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071018,84.6,111,23.77,52,572.326,18.5,383.36,5.64,6.46,0.82,3.870345,0.07,22.83,23.4,23.97,24.55,25.2,,,,,,,,,,,,485,,2930,2930,70427,445,445,26269,41,41,11147,254,254,6430,249,249,13746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071019,83.79,112,23.676,52.85,567.854,22.96,380.88,5.55,6.38,0.83,3.856527,0.07,22.62,23.16,23.72,24.29,24.92,,,,,,,,,,,,580,,2255,2255,70467,463,463,26535,155,155,11252,254,254,6430,168,168,13812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071022,83.27,110,23.967,52.81,562.578,21.64,375.82,5.56,6.38,0.82,3.856461,0.07,22.16,22.71,23.27,23.84,24.43,,,,,,,,,,,,100,,3322,3322,70414,396,396,26825,185,185,11337,254,254,6430,6,6,13818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071023,82.85,110,24.223,53.04,558.636,20.41,379.78,5.57,6.39,0.82,3.856329,0.07,22.34,22.89,23.45,24.01,24.61,,,,,,,,,,,,65,,2373,2373,71117,291,291,27001,187,187,11352,20,20,6430,20,20,13818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071024,84.37,110,24.057,55.46,564.314,20.8,377.45,5.51,6.34,0.83,3.863759,0.07,22.55,23.09,23.66,24.23,24.83,,,,,,,,,,,,254,,2444,2444,71588,70,70,27016,235,235,11502,60,60,6463,76,76,13864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071025,87.48,115.75,24.857,54.84,579.094,21.17,381.83,5.53,6.36,0.83,3.86833,0.07,22.78,23.32,23.97,24.52,25.17,,,,,,,,,,,,88,,3580,3580,71753,460,460,27056,205,205,11652,155,155,6618,466,466,13958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071026,88.69,115.15,25.413,55.43,585.666,19.56,383.95,5.55,6.39,0.84,3.866426,0.07,22.72,23.31,23.88,24.44,25,,,,,,,,,,,,88,,3276,3276,72320,276,276,27082,515,515,11861,295,295,6820,435,435,14023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071029,90.32,132,24.05,56.88,594.74,19.87,386.6,5.53,6.37,0.84,3.876424,0.07,22.88,23.48,24.02,24.6,25.2,,,,,,,,,,,,43,,1798,1798,72302,300,300,27257,150,150,11951,295,295,6803,200,200,14213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071030,87.44,126.25,22.425,56.88,581.759,21.07,384.9,5.54,6.39,0.85,3.882627,0.07,22.17,22.76,23.29,23.87,24.46,,,,,,,,,,,,300,,3587,3587,72251,218,218,27339,173,173,12004,187,187,6990,97,97,14278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071031,90.63,126,26.338,72.17,599.31,18.53,388.43,5.62,6.47,0.85,3.87759,0.09,22.27,22.81,23.39,23.99,24.59,,,,,,,,,,,,630,,3518,3518,72497,35,35,27334,25,25,12019,187,187,6990,75,75,14253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071101,89.72,127.5,25.463,71.5,594.456,23.21,382.57,5.53,6.37,0.84,3.887243,0.08,21.7,22.26,22.83,23.41,23.98,,,,,,,,,,,,400,,3232,3232,72743,579,579,27592,360,360,12289,30,30,7020,130,130,14333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071102,92.08,128,25.525,69.5,604.7,23.01,379.92,5.5,6.35,0.85,3.888557,0.08,21.5,22.05,22.66,23.2,23.76,,,,,,,,,,,,400,,2160,2160,72401,25,25,27582,360,360,12289,10,10,7020,180,180,14433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071105,90.49,128.5,24.342,59.8,595.782,24.31,377.32,5.49,6.37,0.88,3.882523,0.07,21.5,22.05,22.61,23.17,23.74,,,,,,,,,,,,550,,1667,1667,72354,100,100,27532,125,125,12264,75,75,7020,55,55,14433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071106,93.26,127.9,23.392,57.65,608.476,21.39,378.64,5.53,6.41,0.88,3.876857,0.07,21.52,22.02,22.57,23.14,23.7,,,,,,,,,,,,335,,3154,3154,72777,325,325,27736,450,450,12714,25,25,7020,55,55,14433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071107,93.24,128.75,23.578,57.18,606.211,26.49,375.58,5.57,6.44,0.87,3.876318,0.1,21.62,22.17,22.72,23.27,23.83,,,,,,,,,,,,593,,3433,3433,73402,345,345,27793,400,400,12977,150,150,7070,335,335,14508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071108,92.79,127.5,23.596,56.75,603.942,26.16,373.48,5.55,6.44,0.89,3.869442,0.11,21.65,22.18,22.73,23.28,23.84,,,,,,,,,,,,479,,1952,1952,73170,75,75,27813,145,145,12932,25,25,6995,96,96,14508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071109,93.18,127.4,24.504,55.33,607.235,28.5,367.57,5.52,6.41,0.89,3.877994,0.1,21.85,22.38,22.92,23.47,24.02,,,,,,,,,,,,1170,,2261,2261,73842,145,145,27913,85,85,12992,75,75,7015,100,100,14508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071112,91.98,127.25,24.889,55.32,599.044,31.09,367.69,5.52,6.41,0.89,3.888438,0.1,21.91,22.44,22.99,23.56,24.15,,,,,,,,,,,,90,,2128,2128,74066,315,315,28168,55,55,13032,100,100,7090,265,265,14533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071113,88.83,127.5,25.41,67.04,585.242,24.1,368.52,5.53,6.44,0.91,3.891293,0.1,22.3,22.86,23.41,23.97,24.65,,,,,,,,,,,,300,,2362,2362,74226,125,125,28141,200,200,12827,175,175,7265,135,135,14618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071114,91.36,126.75,26.9,74.32,597.17,25.94,370.46,5.52,6.44,0.92,3.875093,0.09,22.97,23.51,24.11,24.71,25.41,,,,,,,,,,,,250,,3411,3411,75858,418,418,28290,213,213,12830,55,55,7260,90,90,14653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071115,90.94,126.75,23.994,69.4,591.924,28.06,365.82,5.45,6.39,0.94,3.889155,0.09,22.6,23.14,23.73,24.35,25.07,,,,,,,,,,,,5,,2893,2893,76230,170,170,28350,60,60,12780,25,25,7235,51,51,14674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071116,91.62,126.9,24.342,66.86,599.403,25.49,362.72,5.46,6.41,0.95,3.885401,0.08,22.54,23.09,23.69,24.32,25.04,,,,,,,,,,,,265,,2957,2957,75806,327,327,28660,100,100,12780,75,75,7310,430,430,14659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071119,92.28,127.25,24.821,67.82,599.401,26.01,354.7,5.41,6.37,0.96,3.893787,0.08,22.85,23.37,23.94,24.55,25.29,,,,,,,,,,,,486,,2651,2651,76469,577,577,28819,200,200,12885,200,200,7265,820,820,14562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071120,95.49,127.25,25.709,69.27,613.72,24.88,358.65,5.42,6.41,0.99,3.889082,0.07,23.74,24.29,24.91,25.53,26.34,,,,,,,,,,,,90,,3798,3798,77620,870,870,28992,25,25,12885,25,25,7290,350,350,14662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071121,94.84,127.25,25.419,67.8,611.238,26.84,349.18,5.4,6.41,1.01,3.898425,0.07,23.72,24.23,24.83,25.45,26.16,,,,,,,,,,,,211,,5910,5910,75853,1235,1235,28416,350,350,13235,400,400,7665,595,595,14657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071122,94.5,127.25,24.18,66.75,611.238,26.84,351.86,5.4,6.41,1.01,3.899802,0.08,23.7,24.21,24.81,25.41,26.18,,,,,,,,,,,,50,,2491,2491,75860,144,144,28513,160,160,13370,25,25,7690,25,25,14632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071123,95.76,127.25,22.985,66.52,617.74,25.61,357.74,5.37,6.38,1.01,3.889246,0.08,23.69,24.21,24.81,25.41,26.2,,,,,,,,,,,,445,,2291,2291,76259,395,395,28613,25,25,13395,75,75,7745,115,115,14647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071126,95.32,126,22.343,65.28,615.684,28.91,355.78,5.21,6.23,1.02,3.877344,0.07,23.8,24.31,24.91,25.54,26.35,,,,,,,,,,,,20,,2334,2334,76209,227,227,28718,75,75,13420,75,75,7745,241,241,14632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071127,92.52,126,22.347,64.75,601.853,26.28,354.27,5.28,6.36,1.08,3.88289,0.07,23.53,24.02,24.62,25.24,26.03,,,,,,,,,,,,50,,2988,2988,77325,301,301,28954,100,100,13470,5,5,7750,110,110,14663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071128,89.81,128,22.258,65.02,587.497,24.11,364.09,5.34,6.43,1.09,3.881476,0.06,23.29,23.81,24.41,25.01,25.82,,,,,,,,,,,,800,,2281,2281,77382,208,208,29160,100,100,13470,50,50,7800,255,255,14800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071129,90.22,124.5,21.326,65.02,589.092,23.97,365.72,5.29,6.4,1.11,3.885394,0.04,22.7,23.23,23.82,24.43,25.23,,,,,,,,,,,,512,,3635,3635,77151,263,263,29420,55,55,13490,50,50,7800,255,255,14800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071130,88.26,124,24.45,51,577.987,22.87,370.36,5.34,6.44,1.1,3.877254,0.01,22.35,22.88,23.46,24.09,24.89,,,,,,,,,,,,2746,,2299,2299,76149,327,327,29440,65,65,13505,30,30,7800,30,30,14800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071203,89.8,123,23.32,48.68,578.825,23.61,368.81,5.29,6.41,1.12,3.878853,0.03,22.98,23.49,24.07,24.71,25.53,,,,,,,,,,,,1819,,4176,4176,76105,335,335,29660,198,198,13523,100,100,7742,330,330,14500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071204,89.53,123.5,23.683,49.75,576.742,23.79,363.34,5.29,6.41,1.12,3.881233,0.03,23.4,23.94,24.55,25.18,25.99,,,,,,,,,,,,310,,4716,4716,76610,329,329,29815,135,135,13658,10,10,7742,10,10,14500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071205,88.49,123.88,23.632,49.79,573.444,22.53,369.61,5.32,6.5,1.18,3.867371,0.03,22.81,23.35,23.96,24.58,25.39,,,,,,,,,,,,110,,4000,4000,77364,720,720,30360,526,526,14138,10,10,7742,10,10,14500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071206,90.18,126,23.755,49.43,583.742,20.96,369.87,5.44,6.61,1.17,3.880929,0.03,22.77,23.31,23.92,24.52,25.32,,,,,,,,,,,,310,,3835,3835,78686,1800,1800,30472,229,229,14277,301,301,7933,257,257,14646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071207,88.64,127,24.377,51.16,578.385,20.85,372.88,5.54,6.73,1.19,3.862926,0.03,22.3,22.85,23.46,24.02,24.82,,,,,,,,,,,,135,,4762,4762,79262,275,275,30554,295,295,14470,301,301,7933,1240,1240,14446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071210,88.04,127.1,24.992,52.93,576.311,20.74,375.06,5.57,6.74,1.17,3.856836,0.03,22.43,22.97,23.55,24.13,24.93,,,,,,,,,,,,49,,3562,3562,76106,165,165,30102,75,75,14035,50,50,7508,335,335,14301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071211,89.99,128,24.598,53.49,584.371,23.59,373.55,5.46,6.61,1.15,3.847634,0.03,22.51,23.06,23.63,24.23,25.02,,,,,,,,,,,,220,,2914,2914,76811,107,107,30142,230,230,14205,230,230,7688,1080,1080,14907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071212,94.02,128.2,24.607,53.21,605.313,22.47,374.75,5.51,6.68,1.17,3.828278,0.03,22.7,23.22,23.81,24.4,25.22,,,,,,,,,,,,95,,3635,3635,77291,855,855,30265,135,135,14302,106,106,7794,745,745,14812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071213,92.12,128.5,25.415,52.34,596.788,22.56,365.61,5.59,6.76,1.17,3.824838,0.03,22.8,23.35,23.92,24.53,25.32,,,,,,,,,,,,262,,2366,2366,77742,197,197,30340,30,30,14302,90,90,7884,135,135,14737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071214,92.67,128.2,25.675,51.19,594.473,23.27,367.24,5.64,6.79,1.15,3.825183,0.03,22.65,23.17,23.75,24.37,25.16,,,,,,,,,,,,236,,2602,2602,74053,390,390,30398,125,125,14294,245,245,7879,405,405,14647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071217,91.29,128.1,25.31,50.86,591.427,24.52,360.83,5.6,6.75,1.15,3.820452,0.01,22.35,22.87,23.45,24.03,24.83,,,,,,,,,,,,1310,,1760,1760,74291,161,161,30578,10,10,14294,50,50,7879,40,40,14642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071218,90.12,128.1,25.044,52.55,587.145,22.64,360.43,5.52,6.66,1.14,3.783363,,22.6,23.14,23.72,24.32,25.09,,,,,,,,,,,,,,2667,2667,74261,133,133,30579,475,475,14649,120,120,7954,145,145,14617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071219,91.48,127.5,24.193,51.86,593.941,21.68,358.74,5.46,6.6,1.14,3.795415,,22.45,22.99,23.58,24.21,25.03,,,,,,,,,,,,,,2746,2746,74884,308,308,30773,51,51,14649,85,85,7979,511,511,14919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071220,90.88,127.75,24.592,53.08,592.014,20.58,359.46,5.42,6.55,1.13,3.789687,,22.3,22.84,23.42,24.05,24.82,,,,,,,,,,,,,,1916,1916,74664,568,568,30978,25,25,14674,175,175,8054,275,275,15094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071221,92.46,127.75,24.288,52,601.171,18.47,364.49,5.53,6.68,1.15,3.798726,,21.93,22.53,23.11,23.72,24.48,,,,,,,,,,,,,,1689,1689,74647,240,240,31113,35,35,14698,75,75,8129,85,85,15129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071224,92.7,127.75,24.288,,602.59,18.6,364.8,5.57,6.72,1.15,3.823953,,22,22.55,23.11,23.73,24.51,,,,,,,,,,,,,,848,848,74647,3,3,31113,95,95,14698,25,25,8129,25,25,15129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071225,92.7,127.75,24.288,,602.59,18.6,364.8,5.57,6.72,1.15,,,22,22.55,23.11,23.73,24.51,,,,,,,,,,,,,,848,848,75088,3,3,30980,95,95,14773,25,25,8154,25,25,15154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071226,93.94,127.75,24.288,,611.156,18.66,364.8,5.64,6.79,1.15,,,22,22.55,23.11,23.73,24.51,,,,,,,,,,,,,,848,848,74914,3,3,30980,95,95,14698,25,25,8154,25,25,15129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071227,94.78,127.7,24.475,52.35,614.132,20.26,365.09,5.57,6.73,1.16,3.789393,,21.87,22.38,22.97,23.65,24.43,,,,,,,,,,,,,,1333,1333,74964,88,88,30935,30,30,14438,25,25,8154,25,25,15129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071228,93.88,127.75,24.475,51.68,610.233,20.74,364.39,5.48,6.62,1.14,3.812369,,22.21,22.72,23.28,23.91,24.75,,,,,,,,,,,,,,888,888,75313,51,51,30944,30,30,14438,20,20,8154,25,25,15129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071231,93.85,127.5,24.475,,610.169,22.5,364.64,5.41,6.56,1.15,3.848159,,22.41,22.94,23.51,24.14,24.97,,,,,,,,,,,,,,592,592,75313,51,51,30944,30,30,14438,20,20,8154,25,25,15129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080101,93.85,127.5,24.475,,610.169,22.5,364.64,5.41,6.56,1.15,,,22.41,22.94,23.51,24.14,24.97,,,,,,,,,,,,,,592,592,71058,51,51,30929,30,30,14438,20,20,8154,25,25,15129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080102,97.84,127.75,23.925,64.47,629.981,23.17,360.08,5.31,6.45,1.14,3.79805,,22.92,23.46,24.05,24.74,25.43,,,,,,,,,,,,,,2775,2775,71902,322,322,30989,50,50,14463,50,50,8181,30,30,15129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080103,97.6,127.55,24.005,64,630.74,22.49,358.95,5.33,6.48,1.15,3.810372,,23.54,24.06,24.65,25.31,26.12,,,,,,,,,,,,,,3312,3312,72258,289,289,31071,12,12,14450,10,10,8191,35,35,15144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080104,96.79,129,24.217,64.4,624.942,23.94,352,5.34,6.47,1.13,3.825712,,23.55,24.07,24.63,25.32,26.12,,,,,,,,,,,,,,3823,3823,72884,207,207,31048,35,35,14475,80,80,8201,20,20,15164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080107,94.39,131.75,25.034,62.25,611.671,23.79,351.27,5.29,6.46,1.17,3.841992,,23.66,24.18,24.77,25.43,26.25,,,,,,,,,,,,,,4150,4150,74242,100,100,31034,165,165,14558,620,620,7882,80,80,15154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080108,95.54,130.75,26.23,60.37,620.906,25.43,353.43,5.31,6.49,1.18,3.855076,,23.7,24.23,24.84,25.43,26.29,,,,,,,,,,,,,,2715,2715,75204,66,66,31034,130,130,14558,192,192,8042,75,75,15079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080109,94.37,131,25.9,59.59,616.887,24.12,348.77,5.32,6.49,1.17,3.86344,,23.42,23.95,24.55,25.18,26,,,,,,,,,,,,,,3607,3607,74425,250,250,31091,114,114,14591,45,45,8017,30,30,15074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080110,92.22,130.5,26.136,60,607.434,23.45,345.38,5.49,6.64,1.15,3.868626,,23.11,23.66,24.24,24.88,25.67,,,,,,,,,,,,,,3810,3810,75356,863,863,31083,286,286,14784,158,158,8010,358,358,15074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080111,91.07,130,25.967,62.35,605.848,23.68,343.69,5.38,6.59,1.21,3.874527,,23.11,23.63,24.21,24.7,25.67,,,,,,,,,,,,,,3680,3680,75527,585,585,30647,128,128,14784,103,103,8033,149,149,14933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080114,92.92,130.5,25.788,61.72,615.283,22.9,344.78,5.36,6.57,1.21,3.866567,,23.41,23.93,24.5,25.12,25.99,,,,,,,,,,,,,,2285,2285,76425,92,92,30605,165,165,14834,67,67,8084,89,89,14933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080115,90.98,130.5,25.275,61.87,604.946,23.34,335.94,5.28,6.5,1.22,3.854236,,23.17,23.69,24.28,24.91,25.74,,,,,,,,,,,,,,3986,3986,76382,384,384,30847,187,187,14947,36,36,8119,153,153,14922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080116,89.75,130.75,24.477,60.92,596.73,24.38,332.75,5.29,6.51,1.22,3.838113,,22.75,23.24,23.84,24.49,25.33,,,,,,,,,,,,,,5648,5648,76596,1065,1065,30994,332,332,14967,175,175,8194,699,699,15494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080117,88.75,129,24.096,59.39,594.468,28.46,331.07,5.24,6.47,1.23,3.846321,,22.23,22.7,23.28,23.87,24.8,,,,,,,,,,,,,,6320,6320,77211,793,793,31337,205,205,15142,100,100,8194,276,276,15669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080118,89.23,131,24.388,58.4,597.158,27.18,327.53,5.28,6.53,1.25,3.856721,,22.28,22.76,23.31,23.94,24.86,,,,,,,,,,,,,,4023,4023,77945,832,832,31806,402,402,15293,479,479,8231,531,531,15623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080121,87.51,131,23.032,56.88,597.158,27.18,308.77,5.28,6.53,1.25,3.830808,,20.84,21.32,21.85,22.45,23.4,,,,,,,,,,,,,,7088,7088,77535,697,697,31671,248,248,15378,125,125,8197,139,139,15602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080122,88.45,130.4,23.249,56.05,589.53,31.01,315.55,5.27,6.5,1.23,3.764331,,20.31,20.78,21.32,21.98,22.88,,,,,,,,,,,,,,9721,9721,79760,589,589,31433,203,203,15009,81,81,8172,555,555,15947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080123,86.62,119.75,23.638,55.67,576.743,29.02,306.03,5.22,6.46,1.24,3.697279,,20.03,20.5,21.04,21.68,22.57,,,,,,,,,,,,,,8615,8615,80292,361,361,31554,46,46,15016,31,31,8147,195,195,16072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080124,89.07,130.4,23.609,55.48,590.066,27.78,322.08,5.39,6.63,1.24,3.783672,,19.76,20.21,20.75,21.39,22.33,,,,,,,,,,,,,,5411,5411,79742,133,133,31598,180,180,15075,116,116,8161,25,25,16072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080125,90.9,131.4,23.968,55.25,599.516,29.08,322.23,5.32,6.56,1.24,3.805916,,21.04,21.48,22.01,22.65,23.6,,,,,,,,,,,,,,7580,7580,79875,344,344,31248,552,552,15085,535,535,8425,236,236,16257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080128,91.38,134.5,23.959,55.3,603.295,27.78,318.7,5.32,6.58,1.26,3.808737,,20.65,21.1,21.63,22.28,23.21,,,,,,,,,,,,,,3508,3508,80512,439,439,31523,111,111,15091,156,156,8357,261,261,16257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080129,92,134.75,24.088,55.76,607.34,27.32,324.31,5.37,6.63,1.26,3.816066,,20.7,21.17,21.69,22.33,23.25,,,,,,,,,,,,,,4277,4277,79959,283,283,31584,87,87,15128,145,145,8412,180,180,16332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080130,92.53,139,23.347,60.35,609.13,27.62,322.19,5.47,6.72,1.25,3.79563,,20.08,20.55,21.08,21.72,22.65,,,,,,,,,,,,,,3953,3953,79217,255,255,31775,180,180,15188,130,130,8477,56,56,16282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080131,92.21,139.5,22.775,60.8,608.378,26.2,322.16,5.38,6.63,1.25,3.764297,,19.1,19.57,20.1,20.75,21.66,,,,,,,,,,,,,,5196,5196,80045,281,281,31983,92,92,15213,129,129,8579,4,4,16286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080201,89.44,140,21.705,59.35,595.559,24.02,328.42,5.35,6.6,1.25,3.779187,,19.22,19.67,20.2,20.84,21.76,,,,,,,,,,,,,,5197,5197,79771,140,140,32023,72,72,15213,212,212,8679,4,4,16286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080204,90.47,140,21.3,58.2,602.378,25.99,329.13,5.39,6.66,1.27,3.800389,,19.19,19.67,20.18,20.82,21.74,,,,,,,,,,,,,,3060,3060,79884,185,185,32133,142,142,15203,75,75,8729,85,85,16356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080205,88.82,138.5,21.387,58.15,595.355,28.24,318.73,5.33,6.62,1.29,3.79263,,18.84,19.33,19.84,20.47,21.39,,,,,,,,,,,,,,3879,3879,80281,462,462,32103,545,545,15298,45,45,8754,215,215,16361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080206,87.78,138,21.838,58.8,592.643,28.97,320.35,5.36,6.66,1.3,3.768788,,19.97,20.45,20.97,21.65,22.61,,,,,,,,,,,,,,9536,9536,74303,2843,2843,34672,236,236,15172,125,125,8733,62,62,16361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080207,88.51,138,21.878,59.11,599.84,27.66,314.14,5.49,6.8,1.31,3.741365,,20.44,20.9,21.42,22.1,23.03,,,,,,,,,,,,,,6105,6105,75184,374,374,34708,296,296,15021,182,182,8711,60,60,16361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080208,91.94,139.25,22.493,60.5,619.939,28.01,315.5,5.43,6.73,1.3,3.704361,,20.39,20.88,21.41,22.1,23.03,,,,,,,,,,,,,,5142,5142,72021,146,146,34757,149,149,15021,30,30,8711,35,35,16359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
